id,screen_name,name,created_at,full_text,hour,text_length,contains_engie,day,tweets_par_jour,tweets_par_semaine,tweets_par_mois,mentions_engie_par_jour,tweets_critique_par_jour,cleaned_tweet
"1,80965E+18",pharaon_alain,alain🔺🔺🔺👁🌍✨,2024-07-06 17:52:51+00:00,Merci à ENGIEpartFR le gaz devient un luxe.abonnement plus chers que la consommation.chercher erreur,17,101,True,2024-07-06,1,0,0,1,0,Merci a ENGIEpartFR le gaz devient un luxeabonnement plus chers que la consommationchercher erreur
"1,81004E+18",JacksGrimaldi7,Bella 🧲 Mars,2024-07-07 20:01:37+00:00,ENGIEpartFR ClaireCreation HECParis ArtefactFrance IngridLabuzan bymaddyness Depuis decembre j attends un cheque de remboursement d un trop payé Engie C est pour quand ?,20,170,True,2024-07-07,1,0,0,1,0,ENGIEpartFR ClaireCreation hectares ArtefactFrance IngridLabuzan bymaddyness Depuis décembre je attends un chaque de remboursement de un trop paye envie a est pour quand
"1,81063E+18",MDHauCombat,Maître D'hôtel Extra En Detresse!,2024-07-09 10:44:26+00:00,ENGIEpartFR CoopSecuDefense nCe fournisseur d électricité sont des voleurs ! n1400 euros en 2 mois de factures et surtout ne pouvant donner aucune explications c est terrible .nnepasprendreengie,10,196,True,2024-07-09,1,0,0,1,0,ENGIEpartFR CoopSecuDefense ne fournisseur de électricité sont des voleurs n1400 euros en 2 mois de factures et surtout ne pouvant donner aucune explications a est terrible nnepasprendreengie
"1,81108E+18",Granox93,Le G,2024-07-10 16:45:53+00:00,"En 3 ans, je suis passé de 35 euros délectricité à 80 puis 150, cest une dinguerie je vais commencer à me brancher sur léclairage public vous allez voir ENGIEpartFR",16,170,True,2024-07-10,1,0,0,1,0,En 3 ans je suis passe de 35 euros delectricite a 80 puis 150 est une lingerie je vais commencer a me brancher sur éclairage public vous allez voir ENGIEpartFR
"1,8117E+18",CarreraMag36695,Carrera Magda,2024-07-12 09:48:21+00:00,ENGIEpartFR INACCEPTABLE!! Jattends depuis plus dune semaine dêtre rappeler en urgence par un chauffagiste!! Je ne peux pas dormir chez moi à cause de vous! Vous êtes scandaleux!!honte sur vous et limpossibilité daccéder à vos service!! engie serviceclient intouchable,9,274,True,2024-07-12,2,0,0,2,1,ENGIEpartFR INACCEPTABLE attends depuis plus dune semaine dette rappeler en urgence par un chauffagiste Je ne peux pas dormir chez moi a cause de vous Vous êtes scandaleuxhonte sur vous et impossibilité accéder a vos service envie serviceclient intouchable
"1,81173E+18",Rickylaroche53,rickylaroche53,2024-07-12 11:45:20+00:00,ENGIEpartSAV bonjour. Je suis passé de engie part à engie pro mais vous continuez le contrat malgré la demande de résiliation par engie pro. Pouvez vous m'aidez svp?,11,169,True,2024-07-12,2,0,0,2,1,ENGIEpartSAV bonjour Je suis passe de envie part a envie pré mais vous continuez le contrat malgré la demande de résiliation par envie pré Pouvez vous aidez sur
"1,81302E+18",alexonflux,Alexandre COUVREUX,2024-07-16 01:05:44+00:00,"AlertesInfos En même temps... Vous avez regardé votre prix du kilowatts ?! En 1 an, c'est l'explosion... 50 pour moi.nMerci ENGIEpartFR",1,137,True,2024-07-16,3,0,0,3,0,AlertesInfos En même temps Vous avez regarde votre prix du kilowatts En 1 an est explosion 50 pour moinMerci ENGIEpartFR
"1,81312E+18",ben_blow,BenBlow,2024-07-16 07:40:29+00:00,"ENGIEpartFR cest vraiment une société qui se fou de ses clients. nLeur app est bidon. Nest jamais à jour, cest jamais de leur faute toujours celle du client. nPourtant avec tout le fric quils prennent ils devraient avoir un truc fonctionnel mais non.nFranchement à fuir.",7,274,True,2024-07-16,3,0,0,3,0,ENGIEpartFR est vraiment une société qui se fou de ses clients leur pas est bidon est jamais a jour est jamais de leur faute toujours celle du client pourtant avec tout le froc quels prennent ils devraient avoir un truc fonctionnel mais nonnFranchement a fuir
"1,81323E+18",Elody_C,Elody ✨,2024-07-16 14:56:14+00:00,Hello ENGIEpartFR cest possible de discuter en privé ??,14,56,True,2024-07-16,3,0,0,3,0,elle ENGIEpartFR est possible de discuter en prive
"1,81348E+18",_huynhlucy,😼😸,2024-07-17 07:42:42+00:00,ENGIEpartFR ça va de passer mes mensualités de 80 à 170 ??? Vous êtes des grands malades jai 40m2,7,101,True,2024-07-17,2,0,0,2,0,ENGIEpartFR la va de passer mes mensualités de 80 a 170 Vous êtes des grands malades ai 40m2
"1,81349E+18",0Poliak,elPoliak,2024-07-17 08:23:44+00:00,ENGIEpartFR alors comme ça on veut pas rembourser ses client et on leur impute des délais et des contraintes effarantes alors que cest vous qui êtes en tord ? Ça commence à faire beaucoup la non ?,8,201,True,2024-07-17,2,0,0,2,0,ENGIEpartFR alors comme la on veut pas rembourser ses client et on leur impute des devais et des contraintes effarantes alors que est vous qui êtes en tord la commence a faire beaucoup la non
"1,81392E+18",io_kbt,Kevin.eth.io,2024-07-18 12:55:46+00:00,ENGIEpartFR bonjour jai une question puisje savoir si cest possible de savoir si quelquun est branché sur mon compteur électrique ???,12,135,True,2024-07-18,1,0,0,1,0,ENGIEpartFR bonjour ai une question puisse savoir si est possible de savoir si quelqu'un est branche sur mon compteur électrique
"1,8143E+18",Fred_PG21,Fred | Pocket Gamers |,2024-07-19 14:03:54+00:00,"ENGIEpartFR Merci pour ce jour d'attente pour l'entretien de ma chaudière. Passage dans la matinée 8h12h et aucun appel. Après 5 appels au numéro fourni, toujours aucune nouvelle du technicien. nAvoir pris sa matinée, puis prendre un avertissement du patron j'adore.",14,271,True,2024-07-19,2,0,0,2,0,ENGIEpartFR Merci pour ce jour attente pour entretien de ma chaudière Passage dans la matinée 8h12h et aucun appel après 5 appels au numéro fourni toujours aucune nouvelle du technicien avoir pris sa matinée puis prendre un avertissement du patron adore
"1,81431E+18",vr54110,Cy Ga (vr54110),2024-07-19 14:43:34+00:00,"ENGIEpartFR Pour cela faudrait que votre site marche, impossible de se connecter depuis plus d'1 mois",14,101,True,2024-07-19,2,0,0,2,0,ENGIEpartFR Pour cela faudrait que votre site marche impossible de se connecter depuis plus de mois
"1,815E+18",Florian_fdl,Florian,2024-07-21 12:37:33+00:00,Hey ENGIEpartFR comment vous pouvez justifier que je consomme moins en mai quen janvier mais que je paie 3 fois plus cher ? Le prix de labonnement a déjà doublé et le prix de lélectricité na pas triplé à ce que je sache. nMoins je consomme et plus je suis facturé ?!,12,274,True,2024-07-21,1,0,0,1,0,de ENGIEpartFR comment vous pouvez justifier que je consomme moins en mai que janvier mais que je paie 3 fois plus cher Le prix de abonnement a de double et le prix de lelectricite la pas triple a ce que je sache moins je consomme et plus je suis facture
"1,81547E+18",Unealgerienne3,HONEY🐝,2024-07-22 19:29:13+00:00,ENGIEgroup ENGIEpartFR GRDF vous croyez que cest normal de couper le gaz quand on a 2 enfants en bas âge sans nous prévenir en plus??? Parce que votre sois disant message envoyer le 1107 il est inexistant.nFaut arrêter de se foutre de la gueule du monde à un moment,19,269,True,2024-07-22,1,0,0,2,0,ENGIEgroup ENGIEpartFR gros vous croyez que est normal de couper le gaz quand on a 2 enfants en bas page sans nous revenir en plus Parce que votre sois disant message envoyer le 1107 il est inexistantnFaut arrêter de se foutre de la gueule du monde a un moment
"1,81578E+18",nicolasvoisin,Nicolas,2024-07-23 15:45:23+00:00,ENGIEpartFR bonjour. Comment résilier son abonnement quand on a déménagé ? Jessaie de vous joindre depuis un mois,15,117,True,2024-07-23,2,0,0,2,0,ENGIEpartFR bonjour Comment résilier son abonnement quand on a déménage essaie de vous joindre depuis un mois
"1,81581E+18",Lalutotale,La Lu Totale ! 👑,2024-07-23 18:22:47+00:00,45 min au téléphone avec ENGIEpartFR pour tenter de comprendre leurs tableaux aux intitulés trompeurs pr notre offre qui change au 1er septembre.nJe fais les calculs avec la dame.nEn se basant sur notre conso réelle de 2023 tarif 46 ! nMais vous êtes malades !!,18,266,True,2024-07-23,2,0,0,2,0,45 min au téléphone avec ENGIEpartFR pour tenter de comprendre leurs tableaux aux intitules trompeurs par notre offre qui change au mer septembrenJe fais les calculs avec la ramener se basant sur notre cons réelle de 2023 tarif 46 mais vous êtes malades
"1,81628E+18",cnudde_lila,Liluxe🌼,2024-07-25 00:54:10+00:00,"ENGIEgroup ENGIEpartFR nJe veux bien être gentille, mais les mail à 2h38, pour me dire que vous changer mon échéancier mais en plus vous laugmenter de 40, vous vous êtes cru ou ?",0,183,True,2024-07-25,1,0,0,2,0,ENGIEgroup ENGIEpartFR je veux bien entre gentille mais les mais a 2h38 pour me dire que vous changer mon échéancier mais en plus vous augmenter de 40 vous vous êtes cru ou
"1,81699E+18",KiddoLG,Gemini Josette,2024-07-27 00:07:19+00:00,"ENGIEgroup ENGIEpartFR pires escrocs, ça vous dérange pas de faire payer 400 a une de vos clientes tout simplement parce qu'une de vos salariées n'a pas été capable de faire son travail correctement ? La honte absolue.",0,223,True,2024-07-27,1,0,0,2,0,ENGIEgroup ENGIEpartFR pires escrocs la vous dérange pas de faire payer 400 a une de vos clientes tout simplement parce que de vos salaries la pas et capable de faire son travail correctement La honte absolue
"1,81786E+18",Clem_C9,j,2024-07-29 09:31:02+00:00,Depuis le mois de Juin je demande une facture à mon service client ENGIE. Ma dernière facture date de Septembre 2023. Service client qui se permet de raccrocher au nez de ses clients. Il ne donne aucune solution. À ce jour toujours aucune facture. engie ENGIEgroup ENGIEpartFR,9,279,True,2024-07-29,2,0,0,3,0,Depuis le mois de Juin je demande une facture a mon service client envie Ma dernière facture date de Septembre 2023 Service client qui se permet de raccrocher au nez de ses clients Il ne donne aucune solution A ce jour toujours aucune facture envie ENGIEgroup ENGIEpartFR
"1,81796E+18",nestor_RamJim_,@Palmira,2024-07-29 16:35:26+00:00,"ENGIEpartFR mes plus sincères remerciements, a tout le personnel, pour force majeure j'ai du déménager, votre personnel un 1010 mil fois merci",16,145,True,2024-07-29,2,0,0,3,0,ENGIEpartFR mes plus sincères remerciements a tout le personnel pour force majeure ai du déménager votre personnel un 1010 mil fois merci
"1,81819E+18",OceaneLoubiere,👀🍍,2024-07-30 07:36:26+00:00,ENGIEpartFR Merci d'arrêter de balader les gens!!! Et de faire votre travail nescroc,7,85,True,2024-07-30,1,0,0,1,0,ENGIEpartFR Merci jarreter de balader les gens Et de faire votre travail escroc
"1,81858E+18",AtosTilny,AtosTilny,2024-07-31 09:24:16+00:00,ENGIEpartFR bonjour j'aurais besoin d'informations svp,9,54,True,2024-07-31,1,0,0,1,0,ENGIEpartFR bonjour aurais besoin informations sur
"1,82007E+18",Fred_PG21,Fred | Pocket Gamers |,2024-08-04 12:13:55+00:00,"enedisbourg Bonjour, plus de 10h de coupures d'électricité en 2 jours avec les chaleurs actuelles... Aucune heure de fin de travaux un dimanche. Actuellement, il est 14h, la coupure à commencer à 8h30... nJ'ai le droit d'avoir de l'électricité pour manger ou de l'eau chaude ?",12,282,False,2024-08-04,1,0,0,0,0,enedisbourg Bonjour plus de oh de coupures delectricite en 2 jours avec les chaleurs actuelles Aucune heure de fin de travaux un dimanche Actuellement il est oh la coupure a commencer a 8h30 ai le droit avoir de lelectricite pour manger ou de beau chaude
"1,82037E+18",Valywmb,Bonioma 📵,2024-08-05 08:00:27+00:00,ENGIEpartFR pour finir plus vite une facture on me dit non mais vous avez pas dargent ?,8,87,True,2024-08-05,3,0,0,3,0,ENGIEpartFR pour finir plus vite une facture on me dit non mais vous avez pas argent
"1,82044E+18",Alex_aka_Gor,aatgrog,2024-08-05 12:55:44+00:00,ENGIEpartFR ou comment se moquer des clients ? Le service clients qui me passe le service facturation car il n'est pas capable d'effectuer une demande à son collègue c'est n'importe quoi ! nleclientfaitletravaildesemployes,12,224,True,2024-08-05,3,0,0,3,0,ENGIEpartFR ou comment se moquer des clients Le service clients qui me passe le service facturation car il est pas capable effectuer une demande a son collègue est importe quoi nleclientfaitletravaildesemployes
"1,82047E+18",Fred_PG21,Fred | Pocket Gamers |,2024-08-05 14:39:19+00:00,"enedisbourg Chronopost SNCFVoyageurs Bon record battu, 24h de coupure d'électricité en 3 jours, avec un mépris total du conseiller clientèle et de ENGIEpartFR . Une vraie finale de Rolland Garros, pour ne pas m'indemniser mes pertes alimentaires... Oh on est au Cambodge ou quoi là ?",14,288,True,2024-08-05,3,0,0,3,0,enedisbourg Chronopost SNCFVoyageurs Bon record battu oh de coupure delectricite en 3 jours avec un repris total du conseiller clientèle et de ENGIEpartFR Une vraie finale de roulant garrot pour ne pas indemniser mes pertes alimentaires Oh on est au Cambodge ou quoi la
"1,82074E+18",WeekendParfait,Ganon Nathalie 💋🚜,2024-08-06 08:32:02+00:00,"ENGIEpartFR bonjour, mail de fraude, je ne suis même pas chez vous.nSouhaitezvous que je vous fasse suivre ce mail ?",8,117,True,2024-08-06,2,0,0,2,0,ENGIEpartFR bonjour mais de fraude je ne suis même pas chez vousnSouhaitezvous que je vous fasse suivre ce mais
"1,82082E+18",Pierrxt,Pierrot,2024-08-06 13:41:04+00:00,"ENGIEpartSAV hello, possible daller en DM ?",13,43,True,2024-08-06,2,0,0,2,0,ENGIEpartSAV elle possible daller en DM
"1,82153E+18",YaakzGaming,Création discord et graphiste,2024-08-08 12:53:07+00:00,"ENGIEpartFR 2 mois après les remboursements annuels toujours rien de votre part, toutes les 2 semaines on me dit vos remboursements seront dispo dans 2 semaines et on est le 8 août jai toujours rien. Franchement organisation à revoir. En attente toujours dune réponse.",12,272,True,2024-08-08,1,0,0,1,0,ENGIEpartFR 2 mois après les remboursements annuels toujours rien de votre part toutes les 2 semaines on me dit vos remboursements seront disco dans 2 semaines et on est le 8 tout ai toujours rien Franchement organisation a revoir En attente toujours dune réponse
"1,82181E+18",Fred_PG21,Fred | Pocket Gamers |,2024-08-09 07:11:05+00:00,"ENGIEpartFR est une blague en termes de relation client, incompétent et très condescendant. Pour réclamer de l'argent, il savent faire mais pour appliquer des réductions pour défaut de fournitures d'électricité, plus personne...",7,235,True,2024-08-09,2,0,0,2,0,ENGIEpartFR est une blague en termes de relation client incompétent et très condescendant Pour réclamer de argent il savent faire mais pour appliquer des réductions pour défaut de fournitures delectricite plus personne
"1,82183E+18",Filiyack,Filiyack 🌈,2024-08-09 08:25:16+00:00,"ENGIEpartSAV 3 questions n1 impossible de me connecter, alors que je n'ai aucun problème sur les sites d'eau, d'électricité, impôts et autres. La connexion par France Connect ne fonctionne pas non plus pour le site Engie parce que 2n2 je ne reçois aucune facture, alors que",8,278,True,2024-08-09,2,0,0,2,0,ENGIEpartSAV 3 questions ne impossible de me connecter alors que je ai aucun problème sur les sites beau delectricite impôts et autres La connexion par France connecté ne fonctionne pas non plus pour le site envie parce que un je ne reçois aucune facture alors que
"1,82229E+18",Bochophobe,Bocho',2024-08-10 15:16:49+00:00,ENGIEpartFR besoin de vous,15,26,True,2024-08-10,1,0,0,1,0,ENGIEpartFR besoin de vous
"1,82261E+18",AznarPierre2,mr wick 🐕 (pierre),2024-08-11 12:23:22+00:00,ENGIEpartFR comment pouvez vous me demander 136 euros alors que je vie seul . J'ai pas les moyens ......,12,104,True,2024-08-11,1,0,0,1,0,ENGIEpartFR comment pouvez vous me demander 136 euros alors que je vie seul ai pas les moyens
"1,8233E+18",vero_absl,vbk🌟 🌹,2024-08-13 10:24:18+00:00,"ENGIEpartFR dites messieurs, dames, de ENGIE, ça va, pas trop gêner de faire attendre les gens 15 jours pour régulariser un compteur ? Sans deconner",10,151,True,2024-08-13,2,0,0,2,0,ENGIEpartFR dites messieurs dames de envie la va pas trop genre de faire attendre les gens 15 jours pour régulariser un compteur Sans déconner
"1,82331E+18",vr54110,Cy Ga (vr54110),2024-08-13 10:26:51+00:00,"ENGIEpartFR Votre site web sera de nouveau accessible quand pour consulter mes factures ??? J'en ai besoin pour un justificatif !!! 2 mois que le site est inaccessible !!! Ne me dîtes pas de vous parler en Mp , je sais que c'est une machine",10,241,True,2024-08-13,2,0,0,2,0,ENGIEpartFR Votre site de sera de nouveau accessible quand pour consulter mes factures je ai besoin pour un justificatif 2 mois que le site est inaccessible Ne me dites pas de vous parler en me je sais que est une machine
"1,82369E+18",VikingMaure,Épileptique-Gamer,2024-08-14 11:58:18+00:00,"Bonjour ENGIEpartSAV j'ignore si vous faites partie des organismes qui ne peuvent plus accéder a leurs DM, mais je viens de vous en envoyer un...",11,146,True,2024-08-14,1,0,0,1,0,Bonjour ENGIEpartSAV ignore si vous faites partie des organismes qui ne peuvent plus accéder a leurs DM mais je viens de vous en envoyer un
"1,82579E+18",LaurentCREPET,Laurent CREPET,2024-08-20 06:50:06+00:00,Et un phishingscam de l'espace clients particuliers de ENGIEpartFR...nCa ne s'arrêtera jamais.,6,95,True,2024-08-20,1,0,0,1,0,Et un phishingscam de espace clients particuliers de ENGIEpartFRnCa ne arrêtera jamais
"1,82616E+18",SneeZy_IF,SnZ,2024-08-21 07:39:05+00:00,ENGIEpartFR votre service client est CATASTROPHIQUE ! Une honte !,7,65,True,2024-08-21,2,0,0,2,0,ENGIEpartFR votre service client est CATASTROPHIQUE Une honte
"1,82633E+18",RaTaNiXxX,"RataniX, l'enfant des âges farouche",2024-08-21 18:52:24+00:00,Hé ENGIEpartFR je crois bien que votre site c'est de la merde !,18,64,True,2024-08-21,2,0,0,2,0,de ENGIEpartFR je crois bien que votre site est de la perde
"1,82682E+18",Palolo89,Laurent ancien Batdoudou89,2024-08-23 03:05:19+00:00,ENGIEpartFR bonjour pourriezvous me dire quand votre application sur téléphone IOs va fonctionner correctement ? Depuis des semaines impossible de connaître la consommation les comparaisons avec les années antérieures ? Merci,3,230,True,2024-08-23,4,0,0,5,0,ENGIEpartFR bonjour pourriezvous me dire quand votre application sur téléphone ils va fonctionner correctement Depuis des semaines impossible de connaître la consommation les comparaisons avec les années antérieures Merci
"1,82689E+18",casanegra1113,ℙ𝕣𝕚𝕟𝕔𝕖𝕤𝕤 𝔻𝕒𝕚𝕤𝕪 🇫🇷🇲🇦🇩🇿,2024-08-23 07:36:38+00:00,"Fidèle cliente depuis des années chez ENGIEpartFR , mes factures ne font quaugmenter alors que ma conso na pas changé ! nnEnvie de résilier mon contrat dans les prochains jours. nIl me faut choisir un autre fournisseur mais je ne sais pas lequel. nVous êtes chez qui vous ?",7,278,True,2024-08-23,4,0,0,5,0,fidèle cliente depuis des années chez ENGIEpartFR mes factures ne font augmenter alors que ma cons la pas change envie de résilier mon contrat dans les prochains jours il me faut choisir un autre fournisseur mais je ne sais pas lequel vous êtes chez qui vous
"1,82691E+18",ThomsMrns,J’ai fait caca ce matin !,2024-08-23 09:07:53+00:00,"ENGIEpartFR faire payer des factures de clôture aux particuliers à cause dune erreur de votre part , ça vous dérange pas trop ?",9,131,True,2024-08-23,4,0,0,5,0,ENGIEpartFR faire payer des factures de clôture aux particuliers a cause dune erreur de votre part la vous dérange pas trop
"1,827E+18",ThomsMrns,J’ai fait caca ce matin !,2024-08-23 15:08:51+00:00,"ENGIEpartSAV ENGIEpartFR Nous vous avons déjà contacté pour cette erreur, par téléphone. Vous nous avez renvoyé une nouvelle facture avec le même montant à régler Super de se foutre de la gueule des clients de telle façon",15,231,True,2024-08-23,4,0,0,5,0,ENGIEpartSAV ENGIEpartFR Nous vous avons de contacte pour cette erreur par téléphone Vous nous avez renvoyer une nouvelle facture avec le même montant a régler Super de se foutre de la gueule des clients de telle façon
"1,82834E+18",B3Izz,B3lz,2024-08-27 07:39:19+00:00,"ENGIEpartFR bonjour, jai besoin de votre aide n1 Le 29 Juillet je reçois lappel dun de vos collaborateurs, mindiquant quil y a une anomalie dans mon index de consommation et me demande daller faire une relève sur mon compteur gaz. Ce que je fais.",7,248,True,2024-08-27,2,0,0,2,0,ENGIEpartFR bonjour ai besoin de votre aide ne Le 29 Juillet je reçois appel un de vos collaborateurs indiquant qui y a une anomalie dans mon index de consommation et me demande daller faire une relève sur mon compteur gaz Ce que je fais
"1,82844E+18",Rio_Alx,Alexandre Rio 🌱,2024-08-27 14:15:50+00:00,"Dis ENGIEpartFR, ce serait bien que tu arrêtes de menvoyer par mail le bilan de conso du contrat que jai transféré quand jai déménagé",14,139,True,2024-08-27,2,0,0,2,0,Dis ENGIEpartFR ce serait bien que tu arrêtes de envoyer par mais le bilan de cons du contrat que ai transfert quand ai déménage
"1,82874E+18",lecrabedu72,🦅🇨🇵♿️ Le Crabe du 72 ♿️🇨🇵 🦅,2024-08-28 10:30:40+00:00,"Euh ENGIEpartFR je viens juste de regarder le prévisionnel de ma facture de régul 230.23 euros pour le 16 01 25, sachant que je paie déjà mensuellement 130 euros. Vous voulez quoi ? Que je me désengage de chez vous ou que je me désengage du gaz ? ENGIEpartSAV",10,265,True,2024-08-28,2,0,0,3,0,Euh ENGIEpartFR je viens juste de regarder le provisionnel de ma facture de recul 23023 euros pour le 16 01 25 sachant que je paie de mensuellement 130 euros Vous voulez quoi Que je me désengage de chez vous ou que je me désengage du gaz ENGIEpartSAV
"1,82888E+18",doucetreize,13,2024-08-28 19:38:14+00:00,ENGIEpartFR jarrive pas à me connecter à mon application. Cest vraiment pénible,19,82,True,2024-08-28,2,0,0,3,0,ENGIEpartFR arrive pas a me connecter a mon application est vraiment pénible
"1,82917E+18",yKSwN7vsXJ2ym0E,フロリアン saoif,2024-08-29 15:09:06+00:00,ENGIEpartSAV petit problème engie en voulant recharger ma voiture j'ai été débité 2 fois,15,93,True,2024-08-29,2,0,0,2,0,ENGIEpartSAV petit problème envie en voulant recharger ma voiture ai et débite 2 fois
"1,82925E+18",arthur_pcd_,Arthur,2024-08-29 19:55:49+00:00,ENGIEpartFR me demande 215 de régularisation augmentation des mensualités pour lannée suivante de 20mois mais on est où là nJe vivais à 17C tout lhiver à faire mon petit citoyen modèle là,19,196,True,2024-08-29,2,0,0,2,0,ENGIEpartFR me demande 215 de régularisation augmentation des mensualités pour année suivante de mois mais on est ou la je vivais a sac tout hiver a faire mon petit citoyen modèle la
"1,8295E+18",gptournier,Guillaume Tournier,2024-08-30 12:28:43+00:00,"ENGIEpartFR , tjs aussi cata le service client jamais de réponse , hier des techniciens qui se présentent chez moi pour une inter faite y a 6 mois, et dont jattend tjs la facture. Un devis de réparation signé en juillet , aucune date à ce jour la plateforme ne sert à rien",12,278,True,2024-08-30,1,0,0,1,0,ENGIEpartFR tes aussi casa le service client jamais de réponse hier des techniciens qui se présentent chez moi pour une inter faite y a 6 mois et dont attend tes la facture Un devis de réparation signe en juillet aucune date a ce jour la plateforme ne sert a rien
"1,83015E+18",PierrOM26,pierrOM⚪️Ⓜ️⚪️Ⓜ️⚪️Ⓜ️,2024-09-01 08:02:01+00:00,ENGIEpartFR on pourrait dm svp?,8,31,True,2024-09-01,1,0,0,1,0,ENGIEpartFR on pourrait dm sur
"1,83106E+18",AznarPierre2,mr wick 🐕 (pierre),2024-09-03 19:50:12+00:00,"Ont verra bien en attendant je paye plus de 80e par mois chez ENGIEpartFR , et cela ne peu pas continuer....",19,108,True,2024-09-03,1,0,0,1,0,Ont verra bien en attendant je paye plus de de par mois chez ENGIEpartFR et cela ne peu pas continuer
"1,83128E+18",Valywmb,Bonioma 📵,2024-09-04 10:33:57+00:00,Depuis ma régule de 2k chez tufi ENGIEpartFR je préfère tomber malade tout lhiver quallumer,10,94,True,2024-09-04,1,0,0,1,0,Depuis ma recule de de chez tuf ENGIEpartFR je prendre tomber malade tout hiver allumer
"1,83161E+18",kalzonee,shovely joe,2024-09-05 08:24:40+00:00,"Bonjour ENGIEpartFR, vous m'avez appelé pour préparer mes régulations de facture. Ca fait 3 mois que vous me facturez 167 alors que mon contrat est à 46 et que j'avais demandé à passer à 100 pour anticiper la régulation. Une explication logique autre que c'est le systeme?",8,280,True,2024-09-05,3,0,0,3,0,Bonjour ENGIEpartFR vous avez appelé pour préparer mes régulations de facture la fait 3 mois que vous me facturez 167 alors que mon contrat est a 46 et que jamais demande a passer a 100 pour anticiper la régulation Une explication logique autre que est le système
"1,83172E+18",pedestresaulion,🦹🏼‍♂️,2024-09-05 15:40:30+00:00,"ENGIEpartFR 60millions mon compteur Linky envoie des informations erronées à Engie, malgré les relances et appels personne de chez Engie ne daigne se déplacer pour consulter les informations de mon compteur. Engie me débite des factures erronées quels sont mes recours ?",15,276,True,2024-09-05,3,0,0,3,0,ENGIEpartFR millions mon compteur linge envoie des informations erronées a envie malgré les relances et appels personne de chez envie ne daigne se déplacer pour consulter les informations de mon compteur envie me débite des factures erronées quels sont mes recours
"1,83177E+18",Syl20HDY,Syl20,2024-09-05 18:53:28+00:00,Vos télé conseillers cest pas possible ENGIEpartFR le mec ma limite insulté nIls sont comment les votre TotalEnergies ?,18,122,True,2024-09-05,3,0,0,3,0,Vos tel conseillers est pas possible ENGIEpartFR le me ma limite insulte ils sont comment les votre TotalEnergies
"1,83308E+18",JeanMoulo1,Keny Ouest🇫🇷🇵🇸🇮🇷,2024-09-09 09:49:36+00:00,ENGIEpartFR SERVICE CLIENT CATASTROPHIQUE 2 MOIS QUE JE COURS APRES 150 QUE ENGIE ME DOIS,9,89,True,2024-09-09,1,0,0,1,0,ENGIEpartFR SERVICE CLIENT CATASTROPHIQUE 2 MOIS QUE JE COURS après 150 QUE envie ME DOIS
"1,83341E+18",ENGIEpartFR,ENGIE Particuliers,2024-09-10 07:31:17+00:00,Sondage Quel pourcentage peuton économiser sur sa facture de chauffage en isolant correctement ses combles ? nnLa réponse dans quelques jours sur notre compte ENGIEpartFR ! nnJAgisAvecENGIE,7,191,True,2024-09-10,2,0,0,2,0,Sondage Quel pourcentage peton économiser sur sa facture de chauffage en isolant correctement ses combles la réponse dans quelques jours sur notre compte ENGIEpartFR nnJAgisAvecENGIE
"1,83358E+18",venries,Fabien Venries,2024-09-10 18:49:33+00:00,Pas de problème ENGIEpartFR les hausses de tarif dabonnement au gaz. Une augmentation du kWh ok mais vous justifiez comment la hausse dabonnement ? Moins de conso et une facture qui explose sur les dernières années à qui profite le crime ?,18,243,True,2024-09-10,2,0,0,2,0,Pas de problème ENGIEpartFR les hausses de tarif abonnement au gaz Une augmentation du oh on mais vous justifiez comment la hausse abonnement Moins de cons et une facture qui explose sur les derniers années a qui profite le crime
"1,83392E+18",pharaon_alain,alain🔺🔺🔺👁🌍✨,2024-09-11 17:22:05+00:00,Merci ENGIEpartFR les prix sont bougie proche 300 D abonnement annuel.soit 30 par mois,17,86,True,2024-09-11,2,0,0,3,0,Merci ENGIEpartFR les prix sont bougie proche 300 de abonnement annuelsoit 30 par mois
"1,83395E+18",KergoatMickael,kergoat mickael,2024-09-11 19:30:35+00:00,lavoixdunord ENGIEpartFR ENGIEgroup a dû anticiper la hausse je suis passé de 120 à 350 par mois en 1 été,19,110,True,2024-09-11,2,0,0,3,0,lavoixdunord ENGIEpartFR ENGIEgroup a du anticiper la hausse je suis passe de 120 a 350 par mois en 1 et
"1,83563E+18",ricardo54060778,ricardo ricardo,2024-09-16 10:53:50+00:00,ENGIEpartFR service déplorable ... impossible d'envoyer un mail .... trés mecontent,10,85,True,2024-09-16,3,0,0,3,0,ENGIEpartFR service déplorable impossible envoyer un mais très mécontent
"1,83568E+18",Dit_Clermont,Ni vu ni connu,2024-09-16 13:56:32+00:00,ENGIEpartFR Vous mavez coupé lélectricité alors que je suis insuffisant respiratoire sous oxygène 2424 avec une machine électrique,13,135,True,2024-09-16,3,0,0,3,0,ENGIEpartFR Vous avez coupe lelectricite alors que je suis insuffisant respiratoire sous oxygène 2424 avec une machine électrique
