id,screen_name,name,created_at,full_text,hour,text_length,contains_engie,day,week,month,mentions_engie,tweet_critique,sentiment,sentiment_class,urgence_status,degree_of_discomfort,categorie_plaintes
"1,80965E+18",pharaon_alain,alain🔺🔺🔺👁🌍✨,2024-07-06 17:52:51,Merci à ENGIEpartFR le gaz devient un luxe.abonnement plus chers que la consommation.chercher erreur,17,101,True,2024-07-06,2024-07-01/2024-07-07,2024-07,1,False,NEGATIVE,Négatif,Urgence,40,Pannes & Urgences
"1,81004E+18",JacksGrimaldi7,Bella 🧲 Mars,2024-07-07 20:01:37,ENGIEpartFR ClaireCreation HECParis ArtefactFrance IngridLabuzan bymaddyness Depuis decembre j attends un cheque de remboursement d un trop payé Engie C est pour quand ?,20,170,True,2024-07-07,2024-07-01/2024-07-07,2024-07,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,81063E+18",MDHauCombat,Maître D'hôtel Extra En Detresse!,2024-07-09 10:44:26,ENGIEpartFR CoopSecuDefense nCe fournisseur d électricité sont des voleurs ! n1400 euros en 2 mois de factures et surtout ne pouvant donner aucune explications c est terrible .nnepasprendreengie,10,196,True,2024-07-09,2024-07-08/2024-07-14,2024-07,1,False,NEGATIVE,Négatif,Urgence,40,Facturation
"1,81108E+18",Granox93,Le G,2024-07-10 16:45:53,"En 3 ans, je suis passé de 35 euros délectricité à 80 puis 150, cest une dinguerie je vais commencer à me brancher sur léclairage public vous allez voir ENGIEpartFR",16,170,True,2024-07-10,2024-07-08/2024-07-14,2024-07,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,8117E+18",CarreraMag36695,Carrera Magda,2024-07-12 09:48:21,ENGIEpartFR INACCEPTABLE!! Jattends depuis plus dune semaine dêtre rappeler en urgence par un chauffagiste!! Je ne peux pas dormir chez moi à cause de vous! Vous êtes scandaleux!!honte sur vous et limpossibilité daccéder à vos service!! engie serviceclient intouchable,9,274,True,2024-07-12,2024-07-08/2024-07-14,2024-07,1,True,NEGATIVE,Négatif,Urgence,80,Pannes & Urgences
"1,81173E+18",Rickylaroche53,rickylaroche53,2024-07-12 11:45:20,ENGIEpartSAV bonjour. Je suis passé de engie part à engie pro mais vous continuez le contrat malgré la demande de résiliation par engie pro. Pouvez vous m'aidez svp?,11,169,True,2024-07-12,2024-07-08/2024-07-14,2024-07,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,81302E+18",alexonflux,Alexandre COUVREUX,2024-07-16 01:05:44,"AlertesInfos En même temps... Vous avez regardé votre prix du kilowatts ?! En 1 an, c'est l'explosion... 50 pour moi.nMerci ENGIEpartFR",1,137,True,2024-07-16,2024-07-15/2024-07-21,2024-07,1,False,NEGATIVE,Négatif,Pas Urgence,0,Facturation
"1,81312E+18",ben_blow,BenBlow,2024-07-16 07:40:29,"ENGIEpartFR cest vraiment une société qui se fou de ses clients. nLeur app est bidon. Nest jamais à jour, cest jamais de leur faute toujours celle du client. nPourtant avec tout le fric quils prennent ils devraient avoir un truc fonctionnel mais non.nFranchement à fuir.",7,274,True,2024-07-16,2024-07-15/2024-07-21,2024-07,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,81323E+18",Elody_C,Elody ✨,2024-07-16 14:56:14,Hello ENGIEpartFR cest possible de discuter en privé ??,14,56,True,2024-07-16,2024-07-15/2024-07-21,2024-07,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,81348E+18",_huynhlucy,😼😸,2024-07-17 07:42:42,ENGIEpartFR ça va de passer mes mensualités de 80 à 170 ??? Vous êtes des grands malades jai 40m2,7,101,True,2024-07-17,2024-07-15/2024-07-21,2024-07,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,81349E+18",0Poliak,elPoliak,2024-07-17 08:23:44,ENGIEpartFR alors comme ça on veut pas rembourser ses client et on leur impute des délais et des contraintes effarantes alors que cest vous qui êtes en tord ? Ça commence à faire beaucoup la non ?,8,201,True,2024-07-17,2024-07-15/2024-07-21,2024-07,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,81392E+18",io_kbt,Kevin.eth.io,2024-07-18 12:55:46,ENGIEpartFR bonjour jai une question puisje savoir si cest possible de savoir si quelquun est branché sur mon compteur électrique ???,12,135,True,2024-07-18,2024-07-15/2024-07-21,2024-07,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,8143E+18",Fred_PG21,Fred | Pocket Gamers |,2024-07-19 14:03:54,"ENGIEpartFR Merci pour ce jour d'attente pour l'entretien de ma chaudière. Passage dans la matinée 8h12h et aucun appel. Après 5 appels au numéro fourni, toujours aucune nouvelle du technicien. nAvoir pris sa matinée, puis prendre un avertissement du patron j'adore.",14,271,True,2024-07-19,2024-07-15/2024-07-21,2024-07,1,False,NEGATIVE,Négatif,Urgence,40,Service Client
"1,81431E+18",vr54110,Cy Ga (vr54110),2024-07-19 14:43:34,"ENGIEpartFR Pour cela faudrait que votre site marche, impossible de se connecter depuis plus d'1 mois",14,101,True,2024-07-19,2024-07-15/2024-07-21,2024-07,1,False,NEGATIVE,Négatif,Urgence,40,Autre
"1,815E+18",Florian_fdl,Florian,2024-07-21 12:37:33,Hey ENGIEpartFR comment vous pouvez justifier que je consomme moins en mai quen janvier mais que je paie 3 fois plus cher ? Le prix de labonnement a déjà doublé et le prix de lélectricité na pas triplé à ce que je sache. nMoins je consomme et plus je suis facturé ?!,12,274,True,2024-07-21,2024-07-15/2024-07-21,2024-07,1,False,NEGATIVE,Négatif,Pas Urgence,0,Facturation
"1,81547E+18",Unealgerienne3,HONEY🐝,2024-07-22 19:29:13,ENGIEgroup ENGIEpartFR GRDF vous croyez que cest normal de couper le gaz quand on a 2 enfants en bas âge sans nous prévenir en plus??? Parce que votre sois disant message envoyer le 1107 il est inexistant.nFaut arrêter de se foutre de la gueule du monde à un moment,19,269,True,2024-07-22,2024-07-22/2024-07-28,2024-07,2,False,NEGATIVE,Négatif,Pas Urgence,0,Pannes & Urgences
"1,81578E+18",nicolasvoisin,Nicolas,2024-07-23 15:45:23,ENGIEpartFR bonjour. Comment résilier son abonnement quand on a déménagé ? Jessaie de vous joindre depuis un mois,15,117,True,2024-07-23,2024-07-22/2024-07-28,2024-07,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,81581E+18",Lalutotale,La Lu Totale ! 👑,2024-07-23 18:22:47,45 min au téléphone avec ENGIEpartFR pour tenter de comprendre leurs tableaux aux intitulés trompeurs pr notre offre qui change au 1er septembre.nJe fais les calculs avec la dame.nEn se basant sur notre conso réelle de 2023 tarif 46 ! nMais vous êtes malades !!,18,266,True,2024-07-23,2024-07-22/2024-07-28,2024-07,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,81628E+18",cnudde_lila,Liluxe🌼,2024-07-25 00:54:10,"ENGIEgroup ENGIEpartFR nJe veux bien être gentille, mais les mail à 2h38, pour me dire que vous changer mon échéancier mais en plus vous laugmenter de 40, vous vous êtes cru ou ?",0,183,True,2024-07-25,2024-07-22/2024-07-28,2024-07,2,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,81699E+18",KiddoLG,Gemini Josette,2024-07-27 00:07:19,"ENGIEgroup ENGIEpartFR pires escrocs, ça vous dérange pas de faire payer 400 a une de vos clientes tout simplement parce qu'une de vos salariées n'a pas été capable de faire son travail correctement ? La honte absolue.",0,223,True,2024-07-27,2024-07-22/2024-07-28,2024-07,2,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,81786E+18",Clem_C9,j,2024-07-29 09:31:02,Depuis le mois de Juin je demande une facture à mon service client ENGIE. Ma dernière facture date de Septembre 2023. Service client qui se permet de raccrocher au nez de ses clients. Il ne donne aucune solution. À ce jour toujours aucune facture. engie ENGIEgroup ENGIEpartFR,9,279,True,2024-07-29,2024-07-29/2024-08-04,2024-07,2,False,NEGATIVE,Négatif,Urgence,40,Facturation
"1,81796E+18",nestor_RamJim_,@Palmira,2024-07-29 16:35:26,"ENGIEpartFR mes plus sincères remerciements, a tout le personnel, pour force majeure j'ai du déménager, votre personnel un 1010 mil fois merci",16,145,True,2024-07-29,2024-07-29/2024-08-04,2024-07,1,False,POSITIVE,Positif,Pas Urgence,0,Autre
"1,81819E+18",OceaneLoubiere,👀🍍,2024-07-30 07:36:26,ENGIEpartFR Merci d'arrêter de balader les gens!!! Et de faire votre travail nescroc,7,85,True,2024-07-30,2024-07-29/2024-08-04,2024-07,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,81858E+18",AtosTilny,AtosTilny,2024-07-31 09:24:16,ENGIEpartFR bonjour j'aurais besoin d'informations svp,9,54,True,2024-07-31,2024-07-29/2024-08-04,2024-07,1,False,NEGATIVE,Neutre,Pas Urgence,0,Autre
"1,82007E+18",Fred_PG21,Fred | Pocket Gamers |,2024-08-04 12:13:55,"enedisbourg Bonjour, plus de 10h de coupures d'électricité en 2 jours avec les chaleurs actuelles... Aucune heure de fin de travaux un dimanche. Actuellement, il est 14h, la coupure à commencer à 8h30... nJ'ai le droit d'avoir de l'électricité pour manger ou de l'eau chaude ?",12,282,False,2024-08-04,2024-07-29/2024-08-04,2024-08,0,False,NEGATIVE,Négatif,Pas Urgence,0,Pannes & Urgences
"1,82037E+18",Valywmb,Bonioma 📵,2024-08-05 08:00:27,ENGIEpartFR pour finir plus vite une facture on me dit non mais vous avez pas dargent ?,8,87,True,2024-08-05,2024-08-05/2024-08-11,2024-08,1,False,NEGATIVE,Négatif,Pas Urgence,0,Facturation
"1,82044E+18",Alex_aka_Gor,aatgrog,2024-08-05 12:55:44,ENGIEpartFR ou comment se moquer des clients ? Le service clients qui me passe le service facturation car il n'est pas capable d'effectuer une demande à son collègue c'est n'importe quoi ! nleclientfaitletravaildesemployes,12,224,True,2024-08-05,2024-08-05/2024-08-11,2024-08,1,False,NEGATIVE,Négatif,Urgence,80,Service Client
"1,82047E+18",Fred_PG21,Fred | Pocket Gamers |,2024-08-05 14:39:19,"enedisbourg Chronopost SNCFVoyageurs Bon record battu, 24h de coupure d'électricité en 3 jours, avec un mépris total du conseiller clientèle et de ENGIEpartFR . Une vraie finale de Rolland Garros, pour ne pas m'indemniser mes pertes alimentaires... Oh on est au Cambodge ou quoi là ?",14,288,True,2024-08-05,2024-08-05/2024-08-11,2024-08,1,False,NEGATIVE,Négatif,Urgence,40,Pannes & Urgences
"1,82074E+18",WeekendParfait,Ganon Nathalie 💋🚜,2024-08-06 08:32:02,"ENGIEpartFR bonjour, mail de fraude, je ne suis même pas chez vous.nSouhaitezvous que je vous fasse suivre ce mail ?",8,117,True,2024-08-06,2024-08-05/2024-08-11,2024-08,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,82082E+18",Pierrxt,Pierrot,2024-08-06 13:41:04,"ENGIEpartSAV hello, possible daller en DM ?",13,43,True,2024-08-06,2024-08-05/2024-08-11,2024-08,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,82153E+18",YaakzGaming,Création discord et graphiste,2024-08-08 12:53:07,"ENGIEpartFR 2 mois après les remboursements annuels toujours rien de votre part, toutes les 2 semaines on me dit vos remboursements seront dispo dans 2 semaines et on est le 8 août jai toujours rien. Franchement organisation à revoir. En attente toujours dune réponse.",12,272,True,2024-08-08,2024-08-05/2024-08-11,2024-08,1,False,NEGATIVE,Négatif,Urgence,40,Service Client
"1,82181E+18",Fred_PG21,Fred | Pocket Gamers |,2024-08-09 07:11:05,"ENGIEpartFR est une blague en termes de relation client, incompétent et très condescendant. Pour réclamer de l'argent, il savent faire mais pour appliquer des réductions pour défaut de fournitures d'électricité, plus personne...",7,235,True,2024-08-09,2024-08-05/2024-08-11,2024-08,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,82183E+18",Filiyack,Filiyack 🌈,2024-08-09 08:25:16,"ENGIEpartSAV 3 questions n1 impossible de me connecter, alors que je n'ai aucun problème sur les sites d'eau, d'électricité, impôts et autres. La connexion par France Connect ne fonctionne pas non plus pour le site Engie parce que 2n2 je ne reçois aucune facture, alors que",8,278,True,2024-08-09,2024-08-05/2024-08-11,2024-08,1,False,NEGATIVE,Négatif,Urgence,40,Facturation
"1,82229E+18",Bochophobe,Bocho',2024-08-10 15:16:49,ENGIEpartFR besoin de vous,15,26,True,2024-08-10,2024-08-05/2024-08-11,2024-08,1,False,NEGATIVE,Neutre,Pas Urgence,0,Autre
"1,82261E+18",AznarPierre2,mr wick 🐕 (pierre),2024-08-11 12:23:22,ENGIEpartFR comment pouvez vous me demander 136 euros alors que je vie seul . J'ai pas les moyens ......,12,104,True,2024-08-11,2024-08-05/2024-08-11,2024-08,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,8233E+18",vero_absl,vbk🌟 🌹,2024-08-13 10:24:18,"ENGIEpartFR dites messieurs, dames, de ENGIE, ça va, pas trop gêner de faire attendre les gens 15 jours pour régulariser un compteur ? Sans deconner",10,151,True,2024-08-13,2024-08-12/2024-08-18,2024-08,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,82331E+18",vr54110,Cy Ga (vr54110),2024-08-13 10:26:51,"ENGIEpartFR Votre site web sera de nouveau accessible quand pour consulter mes factures ??? J'en ai besoin pour un justificatif !!! 2 mois que le site est inaccessible !!! Ne me dîtes pas de vous parler en Mp , je sais que c'est une machine",10,241,True,2024-08-13,2024-08-12/2024-08-18,2024-08,1,False,NEGATIVE,Négatif,Pas Urgence,0,Facturation
"1,82369E+18",VikingMaure,Épileptique-Gamer,2024-08-14 11:58:18,"Bonjour ENGIEpartSAV j'ignore si vous faites partie des organismes qui ne peuvent plus accéder a leurs DM, mais je viens de vous en envoyer un...",11,146,True,2024-08-14,2024-08-12/2024-08-18,2024-08,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,82579E+18",LaurentCREPET,Laurent CREPET,2024-08-20 06:50:06,Et un phishingscam de l'espace clients particuliers de ENGIEpartFR...nCa ne s'arrêtera jamais.,6,95,True,2024-08-20,2024-08-19/2024-08-25,2024-08,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,82616E+18",SneeZy_IF,SnZ,2024-08-21 07:39:05,ENGIEpartFR votre service client est CATASTROPHIQUE ! Une honte !,7,65,True,2024-08-21,2024-08-19/2024-08-25,2024-08,1,False,NEGATIVE,Négatif,Urgence,40,Service Client
"1,82633E+18",RaTaNiXxX,"RataniX, l'enfant des âges farouche",2024-08-21 18:52:24,Hé ENGIEpartFR je crois bien que votre site c'est de la merde !,18,64,True,2024-08-21,2024-08-19/2024-08-25,2024-08,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,82682E+18",Palolo89,Laurent ancien Batdoudou89,2024-08-23 03:05:19,ENGIEpartFR bonjour pourriezvous me dire quand votre application sur téléphone IOs va fonctionner correctement ? Depuis des semaines impossible de connaître la consommation les comparaisons avec les années antérieures ? Merci,3,230,True,2024-08-23,2024-08-19/2024-08-25,2024-08,1,False,NEGATIVE,Négatif,Urgence,40,Problèmes avec l’application
"1,82689E+18",casanegra1113,ℙ𝕣𝕚𝕟𝕔𝕖𝕤𝕤 𝔻𝕒𝕚𝕤𝕪 🇫🇷🇲🇦🇩🇿,2024-08-23 07:36:38,"Fidèle cliente depuis des années chez ENGIEpartFR , mes factures ne font quaugmenter alors que ma conso na pas changé ! nnEnvie de résilier mon contrat dans les prochains jours. nIl me faut choisir un autre fournisseur mais je ne sais pas lequel. nVous êtes chez qui vous ?",7,278,True,2024-08-23,2024-08-19/2024-08-25,2024-08,1,False,NEGATIVE,Négatif,Pas Urgence,0,Facturation
"1,82691E+18",ThomsMrns,J’ai fait caca ce matin !,2024-08-23 09:07:53,"ENGIEpartFR faire payer des factures de clôture aux particuliers à cause dune erreur de votre part , ça vous dérange pas trop ?",9,131,True,2024-08-23,2024-08-19/2024-08-25,2024-08,1,False,NEGATIVE,Négatif,Urgence,40,Facturation
"1,827E+18",ThomsMrns,J’ai fait caca ce matin !,2024-08-23 15:08:51,"ENGIEpartSAV ENGIEpartFR Nous vous avons déjà contacté pour cette erreur, par téléphone. Vous nous avez renvoyé une nouvelle facture avec le même montant à régler Super de se foutre de la gueule des clients de telle façon",15,231,True,2024-08-23,2024-08-19/2024-08-25,2024-08,2,False,NEGATIVE,Négatif,Urgence,40,Facturation
"1,82834E+18",B3Izz,B3lz,2024-08-27 07:39:19,"ENGIEpartFR bonjour, jai besoin de votre aide n1 Le 29 Juillet je reçois lappel dun de vos collaborateurs, mindiquant quil y a une anomalie dans mon index de consommation et me demande daller faire une relève sur mon compteur gaz. Ce que je fais.",7,248,True,2024-08-27,2024-08-26/2024-09-01,2024-08,1,False,NEGATIVE,Négatif,Pas Urgence,0,Pannes & Urgences
"1,82844E+18",Rio_Alx,Alexandre Rio 🌱,2024-08-27 14:15:50,"Dis ENGIEpartFR, ce serait bien que tu arrêtes de menvoyer par mail le bilan de conso du contrat que jai transféré quand jai déménagé",14,139,True,2024-08-27,2024-08-26/2024-09-01,2024-08,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,82874E+18",lecrabedu72,🦅🇨🇵♿️ Le Crabe du 72 ♿️🇨🇵 🦅,2024-08-28 10:30:40,"Euh ENGIEpartFR je viens juste de regarder le prévisionnel de ma facture de régul 230.23 euros pour le 16 01 25, sachant que je paie déjà mensuellement 130 euros. Vous voulez quoi ? Que je me désengage de chez vous ou que je me désengage du gaz ? ENGIEpartSAV",10,265,True,2024-08-28,2024-08-26/2024-09-01,2024-08,2,False,NEGATIVE,Négatif,Pas Urgence,0,Facturation
"1,82888E+18",doucetreize,13,2024-08-28 19:38:14,ENGIEpartFR jarrive pas à me connecter à mon application. Cest vraiment pénible,19,82,True,2024-08-28,2024-08-26/2024-09-01,2024-08,1,False,NEGATIVE,Négatif,Pas Urgence,0,Problèmes avec l’application
"1,82917E+18",yKSwN7vsXJ2ym0E,フロリアン saoif,2024-08-29 15:09:06,ENGIEpartSAV petit problème engie en voulant recharger ma voiture j'ai été débité 2 fois,15,93,True,2024-08-29,2024-08-26/2024-09-01,2024-08,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,82925E+18",arthur_pcd_,Arthur,2024-08-29 19:55:49,ENGIEpartFR me demande 215 de régularisation augmentation des mensualités pour lannée suivante de 20mois mais on est où là nJe vivais à 17C tout lhiver à faire mon petit citoyen modèle là,19,196,True,2024-08-29,2024-08-26/2024-09-01,2024-08,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,8295E+18",gptournier,Guillaume Tournier,2024-08-30 12:28:43,"ENGIEpartFR , tjs aussi cata le service client jamais de réponse , hier des techniciens qui se présentent chez moi pour une inter faite y a 6 mois, et dont jattend tjs la facture. Un devis de réparation signé en juillet , aucune date à ce jour la plateforme ne sert à rien",12,278,True,2024-08-30,2024-08-26/2024-09-01,2024-08,1,False,NEGATIVE,Négatif,Urgence,40,Facturation
"1,83015E+18",PierrOM26,pierrOM⚪️Ⓜ️⚪️Ⓜ️⚪️Ⓜ️,2024-09-01 08:02:01,ENGIEpartFR on pourrait dm svp?,8,31,True,2024-09-01,2024-08-26/2024-09-01,2024-09,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,83106E+18",AznarPierre2,mr wick 🐕 (pierre),2024-09-03 19:50:12,"Ont verra bien en attendant je paye plus de 80e par mois chez ENGIEpartFR , et cela ne peu pas continuer....",19,108,True,2024-09-03,2024-09-02/2024-09-08,2024-09,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,83128E+18",Valywmb,Bonioma 📵,2024-09-04 10:33:57,Depuis ma régule de 2k chez tufi ENGIEpartFR je préfère tomber malade tout lhiver quallumer,10,94,True,2024-09-04,2024-09-02/2024-09-08,2024-09,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,83161E+18",kalzonee,shovely joe,2024-09-05 08:24:40,"Bonjour ENGIEpartFR, vous m'avez appelé pour préparer mes régulations de facture. Ca fait 3 mois que vous me facturez 167 alors que mon contrat est à 46 et que j'avais demandé à passer à 100 pour anticiper la régulation. Une explication logique autre que c'est le systeme?",8,280,True,2024-09-05,2024-09-02/2024-09-08,2024-09,1,False,NEGATIVE,Négatif,Pas Urgence,0,Facturation
"1,83172E+18",pedestresaulion,🦹🏼‍♂️,2024-09-05 15:40:30,"ENGIEpartFR 60millions mon compteur Linky envoie des informations erronées à Engie, malgré les relances et appels personne de chez Engie ne daigne se déplacer pour consulter les informations de mon compteur. Engie me débite des factures erronées quels sont mes recours ?",15,276,True,2024-09-05,2024-09-02/2024-09-08,2024-09,1,False,NEGATIVE,Négatif,Pas Urgence,0,Facturation
"1,83177E+18",Syl20HDY,Syl20,2024-09-05 18:53:28,Vos télé conseillers cest pas possible ENGIEpartFR le mec ma limite insulté nIls sont comment les votre TotalEnergies ?,18,122,True,2024-09-05,2024-09-02/2024-09-08,2024-09,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,83308E+18",JeanMoulo1,Keny Ouest🇫🇷🇵🇸🇮🇷,2024-09-09 09:49:36,ENGIEpartFR SERVICE CLIENT CATASTROPHIQUE 2 MOIS QUE JE COURS APRES 150 QUE ENGIE ME DOIS,9,89,True,2024-09-09,2024-09-09/2024-09-15,2024-09,1,False,NEGATIVE,Négatif,Urgence,40,Service Client
"1,83341E+18",ENGIEpartFR,ENGIE Particuliers,2024-09-10 07:31:17,Sondage Quel pourcentage peuton économiser sur sa facture de chauffage en isolant correctement ses combles ? nnLa réponse dans quelques jours sur notre compte ENGIEpartFR ! nnJAgisAvecENGIE,7,191,True,2024-09-10,2024-09-09/2024-09-15,2024-09,1,False,NEGATIVE,Négatif,Pas Urgence,0,Facturation
"1,83358E+18",venries,Fabien Venries,2024-09-10 18:49:33,Pas de problème ENGIEpartFR les hausses de tarif dabonnement au gaz. Une augmentation du kWh ok mais vous justifiez comment la hausse dabonnement ? Moins de conso et une facture qui explose sur les dernières années à qui profite le crime ?,18,243,True,2024-09-10,2024-09-09/2024-09-15,2024-09,1,False,NEGATIVE,Négatif,Pas Urgence,0,Facturation
"1,83392E+18",pharaon_alain,alain🔺🔺🔺👁🌍✨,2024-09-11 17:22:05,Merci ENGIEpartFR les prix sont bougie proche 300 D abonnement annuel.soit 30 par mois,17,86,True,2024-09-11,2024-09-09/2024-09-15,2024-09,1,False,NEGATIVE,Négatif,Pas Urgence,0,Facturation
"1,83395E+18",KergoatMickael,kergoat mickael,2024-09-11 19:30:35,lavoixdunord ENGIEpartFR ENGIEgroup a dû anticiper la hausse je suis passé de 120 à 350 par mois en 1 été,19,110,True,2024-09-11,2024-09-09/2024-09-15,2024-09,2,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,83563E+18",ricardo54060778,ricardo ricardo,2024-09-16 10:53:50,ENGIEpartFR service déplorable ... impossible d'envoyer un mail .... trés mecontent,10,85,True,2024-09-16,2024-09-16/2024-09-22,2024-09,1,False,NEGATIVE,Négatif,Urgence,40,Autre
"1,83568E+18",Dit_Clermont,Ni vu ni connu,2024-09-16 13:56:32,ENGIEpartFR Vous mavez coupé lélectricité alors que je suis insuffisant respiratoire sous oxygène 2424 avec une machine électrique,13,135,True,2024-09-16,2024-09-16/2024-09-22,2024-09,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,83569E+18",Dit_Clermont,Ni vu ni connu,2024-09-16 14:47:34,ENGIEpartFR Vous mavez coupé lélectricité alors que je suis insuffisant respiratoire sous oxygène 2424 avec une machine électrique nBernard Magault nNuméro contrat 511 859 172nRéf client 308 539 679,14,205,True,2024-09-16,2024-09-16/2024-09-22,2024-09,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,83629E+18",phcayron_cayron,DE CAYRON,2024-09-18 06:18:40,ENGIEpartFR Impossible de vous joindre par téléphone m herbecq 0668803463,6,75,True,2024-09-18,2024-09-16/2024-09-22,2024-09,1,False,NEGATIVE,Négatif,Urgence,40,Autre
"1,83637E+18",nico_puent,Nico Puent.,2024-09-18 11:53:07,"ENGIEpartFR Bonjour,nÇa fait des années que jai lapplication ENGIE. Je nai jamais pu my connecter, jai tout le temps ce massage derreur. Si je passe par internet, aucun soucis.nCest que chez moi, ou cest un problème régulier?",11,229,True,2024-09-18,2024-09-16/2024-09-22,2024-09,1,False,NEGATIVE,Négatif,Urgence,40,Problèmes avec l’application
"1,83713E+18",ric4live,EricE,2024-09-20 13:46:31,"ENGIEpartSAV Bonjour, avezvous un ligne téléphonique de service à la clientèle à laquelle on peut s'adresser en espagnol ? Merci",13,133,True,2024-09-20,2024-09-16/2024-09-22,2024-09,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,83723E+18",TiteSvt,Bzzzz!,2024-09-20 20:32:30,ENGIEpartFR Le gaz est coupé dans la copropriété pour cause de factures impayées alors que cellesci le sont mais n'ont pas été enregistrées comme tel. Plsrs immeubles dans ce cas. Combien de fois cela vatil arriver encore ? On nous annonce pas d'eau chaude de we ?!,20,272,True,2024-09-20,2024-09-16/2024-09-22,2024-09,1,False,NEGATIVE,Négatif,Pas Urgence,0,Facturation
"1,83829E+18",GGCadoudal,Cadoudal,2024-09-23 18:42:44,je viens de découvrir que ENGIEpartFR a augmenté ses tarifs de 25 pendant lété comment des trucs comme ça sont possibles sans que tout explose dans le pays ?? moi mon salaire il prend jamais 25 contrairement aux billets sncf ou au tarif de gaz réglementé,18,261,True,2024-09-23,2024-09-23/2024-09-29,2024-09,1,False,NEGATIVE,Négatif,Pas Urgence,0,Pannes & Urgences
"1,83851E+18",Sayulim_,Sayulim - on blue sky,2024-09-24 09:08:38,EDFetMoi Et les clients déjà chez vous ? Ils doivent contacter ENGIEpartFR ?,9,78,True,2024-09-24,2024-09-23/2024-09-29,2024-09,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,83889E+18",JlucLavieville,"Jluc. Lavieville,",2024-09-25 10:39:08,engie ENGIEpartFR cela vous arrive de répondre aux lettres recommandées que vos clients vous envoient? Vous ne respectez plus rien !,10,134,True,2024-09-25,2024-09-23/2024-09-29,2024-09,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,83933E+18",ENGIEpartFR,ENGIE Particuliers,2024-09-26 15:49:34,Merci à tous d'avoir suivi notre Live et notre participation à la 7e édition de lUAPV dédiée à l'autoconsommation solaire !nnSuivez notre compte ENGIEpartFR et apprenezen plus sur les solutions pour consommer moins et mieux ! nnJAgisAvecENGIE,15,248,True,2024-09-26,2024-09-23/2024-09-29,2024-09,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,83953E+18",JlucLavieville,"Jluc. Lavieville,",2024-09-27 05:06:28,"ENGIEpartFR ENERPLAN Cest super déduquer les consommateurs mais éduquez vous et répondez aux lettres recommandées que le client vous envoie !? Le respect du client, vous ne lavez plus !",5,189,True,2024-09-27,2024-09-23/2024-09-29,2024-09,1,False,POSITIVE,Neutre,Pas Urgence,0,Autre
"1,84085E+18",Aeorru18,Aeorru,2024-09-30 20:29:37,Plus d'eau chaude sur deux bâtiments du nouveau quartier république raccordés au réseau de chaleur... Nantes Ça revient quand ENGIEpartFR ?,20,144,True,2024-09-30,2024-09-30/2024-10-06,2024-09,1,False,NEGATIVE,Négatif,Pas Urgence,0,Pannes & Urgences
