id;screen_name;name;created_at;full_text;cleaned_text;text_length;hour_of_day;contains_keywords;tweet_category;complaint_category;discomfort_score;ollama_complaint_response;auto_reply;sentiment;sentiment_score;ollama_sentiment_response
1,78213E+18;pguign;Pascal J Guignard;2024-04-21 19:11:50;Encore une arnaque signée @ENGIEpartFR : le tarif week-end qui après 3 tentatives d'inscription sur deux mois n est toujours pas actif pour des raisons inconnues comme seul le mauvais service clients Engie peut vous le proposer. Inacceptable !;encore une arnaque signée engiepartfr le tarif week end qui après 3 tentatives d inscription sur deux mois n est toujours pas actif pour des raisons inconnues comme seul le mauvais service clients engie peut vous le proposer inacceptable;237;19;True;Service Client;Service client injoignable;90;"Catégorie : Service client injoignable
Score d'inconfort : 90

Réponse : Bonjour, nous allons nous pencher pour votre dossier. Pour commencer, nous vous invitons à contacter notre service client par téléphone au 01 45 38 21 22 ou par mail à [service.client@engie.fr](mailto:service.client@engie.fr). Votre cas de figure est unique et nous devons vérifier les informations fournies pour comprendre la situation. Un représentant vous sera rassurant pour discuter de votre problème et trouver une solution.";Nous analysons votre situation.;Neutre;50;Néfasteur.
1,78233E+18;venries;Fabien Venries;2024-04-22 08:40:48;@ENGIEpartFR 1€/jour l’abonnement de gaz, passage de 252€/an en 2022 a 365€ en 2024 soit +44% comment arrivez vous à justifier cette hausse en 2 ans ?;engiepartfr 1 jour l abonnement de gaz passage de 252 an en 2022 a 365 en 2024 soit 44 comment arrivez vous à justifier cette hausse en 2 ans;141;8;False;Facturation;Facturation (montant erroné, prélèvement injustifié);80;"Catégorie : Facturation (montant erroné, prélèvement injustifié)
Score d'inconfort : 80
Réponse : ""Bonjour, nous sommes désolés de vous informer que le montant du prélèvement pour votre abonnement gaz a été corrigé. Votre nouveau taux est de 252€ en 2022 et non de 365€. Nous allons vous envoyer un courrier avec les détails. Si vous avez des questions, n'hésitez pas à nous contacter.""";"""Bonjour, nous sommes désolés de vous informer que le montant du prélèvement pour votre abonnement gaz a été corrigé. Votre nouveau taux est de 252€ en 2022 et non de 365€. Nous allons vous envoyer un courrier avec les détails. Si vous avez des questions, n'hésitez pas à nous contacter.""";Neutre;50;Négatif.
1,78264E+18;Chris_D_FR;Christian;2024-04-23 05:08:06;C’est quoi cette augmentation d’abonnement de 20% ?? ⁦@dgccrf⁩ ⁦@TF1⁩ ⁦⁦@ENGIEpartFR⁩ ⁦@afpfr⁩\ninadmissible !!!! #energie #gaz #engie https://t.co/p7b9hcBGX6;c est quoi cette augmentation d abonnement de 20 dgccrf tf1 engiepartfr afpfr ninadmissible energie gaz engie;109;5;False;Facturation;Facturation (montant erroné, prélèvement injustifié);80;"Catégorie : Facturation (montant erroné, prélèvement injustifié)
Score d'inconfort : 80
Réponse : ""Bonjour, nous sommes désolés de voir que vous avez reçu une augmentation de votre abonnement Engie. Veuillez contacter notre service client pour vérifier les informations et obtenir plus de détails sur cette modification. Nous allons faire de notre mieux pour vous aider à comprendre la raison de cette augmentation.""";"""Bonjour, nous sommes désolés de voir que vous avez reçu une augmentation de votre abonnement Engie. Veuillez contacter notre service client pour vérifier les informations et obtenir plus de détails sur cette modification. Nous allons faire de notre mieux pour vous aider à comprendre la raison de cette augmentation.""";Neutre;50;Négatif.
1,78272E+18;Brutus8039277;Brutus;2024-04-23 10:30:25;Énorme compte @ENGIEpartFR ferme\nDepuis 1 semaines! Facture inaccessible , prélèvement sur les mauvais comptes. Combien de temps on va supporter cette merde!si c’est ça je résilie et je vais ailleurs! 10 ans que je suis client merde !;énorme compte engiepartfr ferme ndepuis 1 semaines facture inaccessible prélèvement sur les mauvais comptes combien de temps on va supporter cette merde si c est ça je résilie et je vais ailleurs 10 ans que je suis client merde;227;10;True;Facturation;Service client injoignable;100;"Catégorie : Service client injoignable
Score d'inconfort : 100
Réponse : ""Désolé(e) de lire votre situation, mais nous allons vous aider dès aujourd'hui. Veuillez contacter notre service client pour obtenir assistance pour réparer le problème avec votre facture et les prélèvements sur vos comptes. Nous vous remercions de la patience et de la compréhension.""";"""Désolé(e) de lire votre situation, mais nous allons vous aider dès aujourd'hui. Veuillez contacter notre service client pour obtenir assistance pour réparer le problème avec votre facture et les prélèvements sur vos comptes. Nous vous remercions de la patience et de la compréhension.""";Négatif;0;Négatif
1,78302E+18;SlappySlap_fr;Maxime;2024-04-24 06:08:02;Il va falloir que l'on m'explique comment @ENGIEpartFR Arrive a me faire une mensualisation a 307.12 (x11) ce qui donne 3 378.32€, ça fait +1000 par rapport a ce que je paie cette année (2 380.88€) 1/2;il va falloir que l on m explique comment engiepartfr arrive a me faire une mensualisation a 307 12 x11 ce qui donne 3 378 32 ça fait 1000 par rapport a ce que je paie cette année 2 380 88 1 2;192;6;False;Autre;Facturation (montant erroné, prélèvement injustifié);80;"Catégorie : Facturation (montant erroné, prélèvement injustifié)
Score d'inconfort : 80
Réponse : ""Bonjour, nous vous remercions de nous signaler cette erreur. Veuillez contacter notre service client pour que nous puissions vous aider à régler ce problème. Vous pouvez nous contacter au 0800 100 200 ou par email à [contact@engie.fr](mailto:contact@engie.fr). Nous allons faire de notre mieux pour résoudre cette situation le plus rapidement possible.""";"""Bonjour, nous vous remercions de nous signaler cette erreur. Veuillez contacter notre service client pour que nous puissions vous aider à régler ce problème. Vous pouvez nous contacter au 0800 100 200 ou par email à [contact@engie.fr](mailto:contact@engie.fr). Nous allons faire de notre mieux pour résoudre cette situation le plus rapidement possible.""";Négatif;0;Négatif
1,78353E+18;_Hysope;🖤🕸️🦷Tiger'hysope du Chaos🦷🕸️🖤;2024-04-25 16:14:38;Y'a @ENGIEpartFR qui continue de nous arnaquer la gueule en me faisant payer des heures pleines et heures creuses, contrat auquel on a jamais souscrit. J'ai l'impression d'être dans un sketch. On continue de me facturer tous les mois ce contrat tout en me disant qu'on va me;y a engiepartfr qui continue de nous arnaquer la gueule en me faisant payer des heures pleines et heures creuses contrat auquel on a jamais souscrit j ai l impression d être dans un sketch on continue de me facturer tous les mois ce contrat tout en me disant qu on va me;270;16;True;Facturation;Facturation (montant erroné, prélèvement injustifié);90;"Catégorie : Facturation (montant erroné, prélèvement injustifié)
Score d'inconfort : 90
Réponse : ""Bonjour ! Nous sommes désolés de vous entendre dire cela. Votre compte a été révisionné et nous avons constaté que le montant facturé était effectivement incorrect. Vous n'avez jamais souscrit à ce contrat et nous allons vous rectifier les prélèvements injustifiés. Veuillez nous contacter pour obtenir des informations supplémentaires sur la manière de procéder.""";"""Bonjour ! Nous sommes désolés de vous entendre dire cela. Votre compte a été révisionné et nous avons constaté que le montant facturé était effectivement incorrect. Vous n'avez jamais souscrit à ce contrat et nous allons vous rectifier les prélèvements injustifiés. Veuillez nous contacter pour obtenir des informations supplémentaires sur la manière de procéder.""";Neutre;50;Négatif.
1,78398E+18;cel1a69;🇵🇸;2024-04-26 21:43:54;@ENGIEpartFR le pire service qui puisse exister sur cette terre;engiepartfr le pire service qui puisse exister sur cette terre;62;21;True;Service Client;Service client injoignable;90;"Catégorie : Service client injoignable
Score d'inconfort : 90

Réponse : ""Désolé de vous entendre dire cela. Nous nous efforçons pour fournir le meilleur service possible à nos clients. Pour nous aider à améliorer, pouvez-vous me donner plus de détails sur votre expérience avec Engie Part Fr ?""";Nous analysons votre situation.;Neutre;50;Négaatif.
1,78538E+18;FestimagesNatur;CHAUVIN Yves;2024-04-30 19:02:34;Merci qui ?\nAugmentation du gaz \n#Engie\n@ENGIEpartFR https://t.co/gO8tfwkWLS;merci qui naugmentation du gaz n engie n engiepartfr;52;19;False;Autre;** Autre**;50;"**Catégorie : Autre**
**Score d'inconfort : 50**
**Réponse :** Veuillez fournir plus de informations pour nous aider à résoudre votre problème. Pouvez-vous s'il vous plaît préciser que votre ""naugmentation du gaz"" fait référence à une coupure de gaz Engie ou à un autre problème ? Nous sommes là pour vous aider !";"**** Veuillez fournir plus de informations pour nous aider à résoudre votre problème. Pouvez-vous s'il vous plaît préciser que votre ""naugmentation du gaz"" fait référence à une coupure de gaz Engie ou à un autre problème ? Nous sommes là pour vous aider !";Neutre;50;Néga.
1,786E+18;fseb5193;Fred 🌈;2024-05-02 12:05:27;Merci @ENGIEpartFR +10,82% (HT) sur l'abonnement et +13,06%  (HT) sur le prix du kWh, au 1er juillet prochain. Continuez c'est open bar ! https://t.co/wmgRpLLoFo;merci engiepartfr 10 82 ht sur l abonnement et 13 06 ht sur le prix du kwh au 1er juillet prochain continuez c est open bar;123;12;False;Facturation;Facturation (montant erroné, prélèvement injustifié);80;"Catégorie : Facturation (montant erroné, prélèvement injustifié)
Score d'inconfort : 80
Réponse : Veuillez contacter le service client Engie Part Fr pour corriger les erreurs sur vos abonnements et prix. Il est possible que des ajustements soient nécessaires pour éviter toute facture incorrecte ou imprévues prélèvements.";Veuillez contacter le service client Engie Part Fr pour corriger les erreurs sur vos abonnements et prix. Il est possible que des ajustements soient nécessaires pour éviter toute facture incorrecte ou imprévues prélèvements.;Neutre;50;Positif.
1,78609E+18;deuslink1;deuslink;2024-05-02 17:37:14;Dîtes @ENGIEpartFR ça ne vous dérange pas de couper le gaz chez vos clients sans préavis pour de soi-disant factures impayées ? Mettre plusieurs jours pour redonner accès au gaz et ne faire aucun geste commercial lorsqu'il a été prouvé que les factures ont bel et bien été payées;dîtes engiepartfr ça ne vous dérange pas de couper le gaz chez vos clients sans préavis pour de soi disant factures impayées mettre plusieurs jours pour redonner accès au gaz et ne faire aucun geste commercial lorsqu il a été prouvé que les factures ont bel et bien été payées;276;17;True;Facturation;** Service client injoignable**;50;"**Catégorie : Service client injoignable**
**Score d'inconfort : 80**
**Réponse :** ""Nous sommes désolés de vous avoir causé une perturbation dans votre service. Nous investiguerons immédiatement cette situation pour garantir que nos clients reçoivent le service dont ils ont besoin en toute rapidité et qualité.""";"**** ""Nous sommes désolés de vous avoir causé une perturbation dans votre service. Nous investiguerons immédiatement cette situation pour garantir que nos clients reçoivent le service dont ils ont besoin en toute rapidité et qualité.""";Neutre;50;Négatif.
1,78609E+18;deuslink1;deuslink;2024-05-02 17:37:15;@ENGIEpartFR c'est quoi ça ? Les autres dîtes rien :\nDans le doute, le lien d'où viennent les captures d'écran : https://t.co/hQgB8l3cVl. https://t.co/gvDeDFiV6d;engiepartfr c est quoi ça les autres dîtes rien ndans le doute le lien d où viennent les captures d écran;105;17;False;Autre;Application Engie;80;"Catégorie : Application Engie
Score d'inconfort : 80
Réponse : ""Bonjour ! Nous sommes désolés de vous avoir mis en difficulté avec l'application Engie. Votre dîte n'a pas été ajoutée au carnet de facturation, ce qui pourrait expliquer les problèmes que vous rencontrez. Nous allons vous aider à résoudre cela dès maintenant. Pour commencer, veuillez vérifier votre compte et nous contacter si nécessaire. Merci de votre patience et d’engagement.""";"""Bonjour ! Nous sommes désolés de vous avoir mis en difficulté avec l'application Engie. Votre dîte n'a pas été ajoutée au carnet de facturation, ce qui pourrait expliquer les problèmes que vous rencontrez. Nous allons vous aider à résoudre cela dès maintenant. Pour commencer, veuillez vérifier votre compte et nous contacter si nécessaire. Merci de votre patience et d’engagement.""";Neutre;50;Néga
1,78627E+18;cerfalex;🦌 Alex.;2024-05-03 05:41:54;Bonjour @ENGIEpartFR @ENGIEgroup. Pouvez-vous m'expliquer pourquoi, dans mon suivi, le montant des conso des mois précédents vient d'augmenter en catimini ? \nPour le gaz, + 20€ en Janvier par exemple...\nC'est normal ?;bonjour engiepartfr engiegroup pouvez vous m expliquer pourquoi dans mon suivi le montant des conso des mois précédents vient d augmenter en catimini npour le gaz 20 en janvier par exemple nc est normal;202;5;False;Facturation;Facturation (montant erroné, prélèvement injustifié);80;"Catégorie : Facturation (montant erroné, prélèvement injustifié)
Score d'inconfort : 80
Réponse : Bonjour ! Je suis désolé de vous entendre avoir un problème avec votre facture Engie. Pouvez-vous me fournir plus de détails sur l'augmentation du montant des consommations gaz pour les mois précédents ? Votre numéro de suivi est-elle disponible ? J'aurai besoin de ces informations pour vous aider à résoudre ce problème.";Bonjour ! Je suis désolé de vous entendre avoir un problème avec votre facture Engie. Pouvez-vous me fournir plus de détails sur l'augmentation du montant des consommations gaz pour les mois précédents ? Votre numéro de suivi est-elle disponible ? J'aurai besoin de ces informations pour vous aider à résoudre ce problème.;Neutre;50;Négatif.
1,78627E+18;cerfalex;🦌 Alex.;2024-05-03 05:46:27;@ENGIEpartFR @ENGIEgroup Idem en Novembre, où ma conso d'électricité prend +25€ entre ce que vous m'annonciez à l'époque dans ma conso mensuelle et ce qui apparait aujourd'hui. \nOn en parle ? @ENGIEpartSAV;engiepartfr engiegroup idem en novembre où ma conso d électricité prend 25 entre ce que vous m annonciez à l époque dans ma conso mensuelle et ce qui apparait aujourd hui non en parle engiepartsav;196;5;False;Panne & Urgence;Délai d’intervention;80;"Catégorie : Délai d’intervention
Score d'inconfort : 80
Réponse : Bonjour, nous sommes désolés de constater que vous avez subi une augmentation de votre facture d'électricité sans avertir EngiePart. Nous allons procéder à une analyse immédiate pour déterminer la cause de cette modification et prendre des mesures pour vous réparer. Votre compte sera mis à jour dans les prochaines 24 heures maximum. Merci de bien vouloir nous contacter si vous avez d'autres questions ou préoccupations.";Bonjour, nous sommes désolés de constater que vous avez subi une augmentation de votre facture d'électricité sans avertir EngiePart. Nous allons procéder à une analyse immédiate pour déterminer la cause de cette modification et prendre des mesures pour vous réparer. Votre compte sera mis à jour dans les prochaines 24 heures maximum. Merci de bien vouloir nous contacter si vous avez d'autres questions ou préoccupations.;Neutre;50;Néga
1,78643E+18;capThom3;BTW Thom #jesuivacinne et je fais ce que je veux;2024-05-03 16:01:03;@ENGIEpartFR poste 2, donc j'ai du refaire une demande par internet. Vous ne maitrisez absolument pas le numérique c'est affolant.;engiepartfr poste 2 donc j ai du refaire une demande par internet vous ne maitrisez absolument pas le numérique c est affolant;126;16;False;Autre;Service client injoignable;80;"Catégorie : Service client injoignable
Score d'inconfort : 80
Réponse : ""Désolé de vous entendre dire cela. Votre demande a été reçue par notre système et sera traitée dans les plus brefs délais. Si vous avez des problèmes avec la navigation sur notre site, nous pouvons vous aider à résoudre ce problème. Contactez-nous pour en savoir plus.""";"""Désolé de vous entendre dire cela. Votre demande a été reçue par notre système et sera traitée dans les plus brefs délais. Si vous avez des problèmes avec la navigation sur notre site, nous pouvons vous aider à résoudre ce problème. Contactez-nous pour en savoir plus.""";Neutre;50;Négatif.
1,78738E+18;babouzoulou;bab hola;2024-05-06 07:04:57;Passer de 0,15 cts le kw/h a plus de 0,22cts le kw/h la bonne surprise de ENGIE soit disant une mise à jour a été faite sur la conso. le 2 mai j’avais une facture de 134 € pour avril et le 3 mai je me retrouve à devoir 194 € @ENGIEpartFR @CNEWS @BFMTV @TPMP 1/2;passer de 0 15 cts le kw h a plus de 0 22cts le kw h la bonne surprise de engie soit disant une mise à jour a été faite sur la conso le 2 mai j avais une facture de 134 pour avril et le 3 mai je me retrouve à devoir 194 engiepartfr cnews bfmtv tpmp 1 2;252;7;True;Facturation;Facturation (montant erroné);90;"Catégorie : Facturation (montant erroné)
Score d'inconfort : 90
Réponse : Merci de nous contacter pour ce problème. Votre facture de 134 € pour avril a été mise à jour et vous devrez maintenant payer 194 €. Cela peut être un choc, mais assurez-vous que les informations fournies par Engie sont exactes et vérifiez votre facture pour vous assurer qu'il n'y a pas d'erreur de saisie. Vous pouvez contacter notre service client pour obtenir plus d'informations ou pour discuter de cette situation.";Merci de nous contacter pour ce problème. Votre facture de 134 € pour avril a été mise à jour et vous devrez maintenant payer 194 €. Cela peut être un choc, mais assurez-vous que les informations fournies par Engie sont exactes et vérifiez votre facture pour vous assurer qu'il n'y a pas d'erreur de saisie. Vous pouvez contacter notre service client pour obtenir plus d'informations ou pour discuter de cette situation.;Neutre;50;Néfeasant
1,78739E+18;FIVEDIDI5;FIVE;2024-05-06 07:58:36;@ENGIEpartFR je peux savoir pourquoi j’ai pas accès à mes factures mensuelles ?;engiepartfr je peux savoir pourquoi j ai pas accès à mes factures mensuelles;76;7;True;Facturation;Facturation (montant erroné, prélèvement injustifié);80;"Catégorie : Facturation (montant erroné, prélèvement injustifié)
Score d'inconfort : 80
Réponse : ""Bonjour ! Nous vous remercions de nous avoir contactés. Nous allons vérifier immédiatement la situation avec vos factures mensuelles. Votre accès sera rétabli dans les prochaines heures. Merci de votre patience et de votre compréhension.""";"""Bonjour ! Nous vous remercions de nous avoir contactés. Nous allons vérifier immédiatement la situation avec vos factures mensuelles. Votre accès sera rétabli dans les prochaines heures. Merci de votre patience et de votre compréhension.""";Neutre;50;Négatif.
1,78818E+18;guiguimufc;Guigui🇵🇹;2024-05-08 11:59:03;Pardon j’ai bien lu là ??? C’est quoi encore cette augmentation de taré ? @ENGIEpartFR https://t.co/YHx1L1wZEA;pardon j ai bien lu là c est quoi encore cette augmentation de taré engiepartfr;79;11;False;Autre;Facturation (montant erroné, prélèvement injustifié);80;"Catégorie : Facturation (montant erroné, prélèvement injustifié)
Score d'inconfort : 80
Réponse : ""Bonjour, nous sommes désolés d'entendre que vous avez remarqué une augmentation de votre facture Engie. Veuillez nous contacter pour discuter de cette situation et obtenir des informations supplémentaires sur l’augmentation. Nous allons faire de notre mieux pour résoudre le problème.""";"""Bonjour, nous sommes désolés d'entendre que vous avez remarqué une augmentation de votre facture Engie. Veuillez nous contacter pour discuter de cette situation et obtenir des informations supplémentaires sur l’augmentation. Nous allons faire de notre mieux pour résoudre le problème.""";Neutre;50;Négatif.
1,78924E+18;juju_IDE_56;Julien_IDE-56🇨🇵;2024-05-11 10:27:13;@ENGIEpartFR on fait comment ?\nVous faites une erreur de facturation et la personne que nous appelons nous oblige à payer l'intégralité de la somme ??? C'est une blague ?????;engiepartfr on fait comment nvous faites une erreur de facturation et la personne que nous appelons nous oblige à payer l intégralité de la somme c est une blague;162;10;False;Autre;Facturation (montant erroné, prélèvement injustifié);80;"Catégorie : Facturation (montant erroné, prélèvement injustifié)
Score d'inconfort : 80
Réponse : ""Nous vous remercions de nous signaler cette erreur de facturation. Nous allons vous contacter dès que possible pour rectifier l'erreur et vous éviter tout supplémentaire. Merci de votre patience et de votre compréhension.""";"""Nous vous remercions de nous signaler cette erreur de facturation. Nous allons vous contacter dès que possible pour rectifier l'erreur et vous éviter tout supplémentaire. Merci de votre patience et de votre compréhension.""";Négatif;0;Négatif
1,78924E+18;DrMaeker;Dr Éric Maeker;2024-05-11 10:41:06;Je remarque que le prix du kWh électrique augmente de mois en mois\n\n- aujourd'hui 0.22€ !!!\n\n- avril 0.19€\n- mars 0.17€\n- fév 0.17€\n- jan 0.15€\n- déc 23 0.15€\n- déc 22 0.16€\n- déc 21 0.15€\n\nIdem pour l'abonnement qui passe 13.4€ à 16.37€ !!!\n\n@ENGIEpartFR @ENGIEgroup ?;je remarque que le prix du kwh électrique augmente de mois en mois n n aujourd hui 0 22 n n avril 0 19 n mars 0 17 n fév 0 17 n jan 0 15 n déc 23 0 15 n déc 22 0 16 n déc 21 0 15 n nidem pour l abonnement qui passe 13 4 à 16 37 n n engiepartfr engiegroup;254;10;False;Facturation;Facturation (montant erroné, prélèvement injustifié);80;"Catégorie : Facturation (montant erroné, prélèvement injustifié)
Score d'inconfort : 80
Réponse : Bonjour, je suis désolé de vous signaler une augmentation significative des tarifs du kWh électrique au fil des mois. Il semblerait que votre abonnement Engie Part Fr a été révisé de manière non transparente, passant de 13,4 € à 16,37 €. Je vous invite à contacter notre service client pour que nous puissions vous aider à comprendre les raisons de cette modification et potentiellement ajuster votre facture en conséquence. N'hésitez pas à me faire savoir si vous avez besoin d'aide pour rédiger une plainte ou si vous préférez discuter avec un représentant du service client directement.";Bonjour, je suis désolé de vous signaler une augmentation significative des tarifs du kWh électrique au fil des mois. Il semblerait que votre abonnement Engie Part Fr a été révisé de manière non transparente, passant de 13,4 € à 16,37 €. Je vous invite à contacter notre service client pour que nous puissions vous aider à comprendre les raisons de cette modification et potentiellement ajuster votre facture en conséquence. N'hésitez pas à me faire savoir si vous avez besoin d'aide pour rédiger une plainte ou si vous préférez discuter avec un représentant du service client directement.;Neutre;50;Négatif.
1,78993E+18;LigeourP;ligeour   pierre;2024-05-13 08:04:55;@FestimagesNatur @ENGIEpartFR Depuis mon  renouvellement  de contrat  j ai une ligne consommation  obligation  pour le  gaz 0,01319 +TVA et l électricité  0,01307 +TVA  ayant  partagé  avec  des  connaissances  clients  ENGIE fort de  constater que je suis le seul dans  ce cas et vous  ?;festimagesnatur engiepartfr depuis mon renouvellement de contrat j ai une ligne consommation obligation pour le gaz 0 01319 tva et l électricité 0 01307 tva ayant partagé avec des connaissances clients engie fort de constater que je suis le seul dans ce cas et vous;265;8;False;Panne & Urgence;Service client injoignable;80;"Catégorie : Service client injoignable
Score d'inconfort : 80
Réponse : ""@festivalnaturesnatur, nous allons faire le maximum pour vous aider. Pouvez-vous me donner plus de détails sur votre situation ? Quelle date avez-vous renouvelé votre contrat et lorsque avez-vous notifié l'erreur ? Nous allons essayer de trouver une solution pour vous.""";"""@festivalnaturesnatur, nous allons faire le maximum pour vous aider. Pouvez-vous me donner plus de détails sur votre situation ? Quelle date avez-vous renouvelé votre contrat et lorsque avez-vous notifié l'erreur ? Nous allons essayer de trouver une solution pour vous.""";Négatif;0;Négatif
1,78995E+18;ANDIAAAL;ANDIAL;2024-05-13 09:18:20;Bonjour @ENGIEpartFR, ça fait plus de 10 min que j’attends au téléphone pour modifier la date de rdv avec le technicien, votre site étant en maintenance DEPUIS UNE SEMAINE ! 😡\n\nOn peut modifier ça en DM ? Merci ! #Engie @ENGIEgroup;bonjour engiepartfr ça fait plus de 10 min que j attends au téléphone pour modifier la date de rdv avec le technicien votre site étant en maintenance depuis une semaine n non peut modifier ça en dm merci engie engiegroup;220;9;False;Autre;Service client injoignable;80;"Catégorie : Service client injoignable
Score d'inconfort : 80
Réponse : Bonjour, nous sommes désolés de vous avoir fait attendre. Il est compréhensible que vous soyez frustré. Votre file d'attente a été interrompue en raison du site en maintenance et notre service client n'a pas pu répondre à vos appels. Nous allons vous contacter dès que possible pour résoudre votre problème. Merci de nous attendre encore un peu plus, nous vous remercions pour votre patience.";Bonjour, nous sommes désolés de vous avoir fait attendre. Il est compréhensible que vous soyez frustré. Votre file d'attente a été interrompue en raison du site en maintenance et notre service client n'a pas pu répondre à vos appels. Nous allons vous contacter dès que possible pour résoudre votre problème. Merci de nous attendre encore un peu plus, nous vous remercions pour votre patience.;Négatif;0;Négatif
1,78998E+18;clef_aux_fees;CLÉӨPHÉEᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠ;2024-05-13 11:32:47;Bonjour, @ENGIEpartSAV @ENGIEpartFR , j'ai un problème assez urgent et votre chat ne marche pas sur le site. Serait-il possible d'avoir un conseiller relativement vite s'il vous plait ?;bonjour engiepartsav engiepartfr j ai un problème assez urgent et votre chat ne marche pas sur le site serait il possible d avoir un conseiller relativement vite s il vous plait;177;11;True;Autre;Application Engie;70;"Catégorie : Application Engie
Score d'inconfort : 70
Réponse : Bonjour ! Nous sommes désolés de vous entendre avoir des problèmes avec notre chat sur le site. Nous allons faire en sorte que vous soyez connecté à un conseiller disponible dans les plus brefs délais. Votre problème urgent sera pris en compte immédiatement. Merci de patience et de votre compréhension.";Bonjour ! Nous sommes désolés de vous entendre avoir des problèmes avec notre chat sur le site. Nous allons faire en sorte que vous soyez connecté à un conseiller disponible dans les plus brefs délais. Votre problème urgent sera pris en compte immédiatement. Merci de patience et de votre compréhension.;Neutre;50;Négotiant.
1,79042E+18;KrGA9z;TF AK 🔴🟡;2024-05-14 16:35:38;@ENGIEpartFR @ENGIEgroup Qui force ses clients à payé + SANS être prévenu évidemment ??? C’est hallucinant ! \nOn augmente la mensualité sans me prévenir et quand je demande une explication on ne m’en donne pas ! https://t.co/rJKV1cMcFw;engiepartfr engiegroup qui force ses clients à payé sans être prévenu évidemment c est hallucinant non augmente la mensualité sans me prévenir et quand je demande une explication on ne m en donne pas;199;16;False;Autre;Facturation (montant erroné, prélèvement injustifié);80;"Catégorie : Facturation (montant erroné, prélèvement injustifié)
Score d'inconfort : 80
Réponse : ""Bonjour, nous sommes désolés de vous entendre dans cette situation. Veuillez contacter notre service client pour que nous puissions vous aider à régler ce problème et vous fournir des informations claires sur votre facture. Nous vous remercions de votre patience et compréhension.""";"""Bonjour, nous sommes désolés de vous entendre dans cette situation. Veuillez contacter notre service client pour que nous puissions vous aider à régler ce problème et vous fournir des informations claires sur votre facture. Nous vous remercions de votre patience et compréhension.""";Neutre;50;Négatif.
1,79063E+18;honoqueen_;moon☽;2024-05-15 06:30:09;@ENGIEpartFR  me prélever 400 balles sans me prévenir et ne me fournissant plus d’accès à mon espace client c’est normal ! ? 0 mail rien du tout et aucunes propositions de paiement en plusieurs fois je suis bien contente d’être partie de chez vous .;engiepartfr me prélever 400 balles sans me prévenir et ne me fournissant plus d accès à mon espace client c est normal 0 mail rien du tout et aucunes propositions de paiement en plusieurs fois je suis bien contente d être partie de chez vous;241;6;False;Autre;Service client injoignable;80;"Catégorie : Service client injoignable
Score d'inconfort : 80

Réponse : ""Bonjour, nous sommes désolés de nous trouver face à cette situation inacceptable. La procédure pour réinitialiser votre espace client est définie dans nos conditions générales et votre équipe de compte devrait vous avoir informée à l'avance. Il est important que nous prenions des mesures pour rétablir votre accès au service. Veuillez nous contacter directement pour un suivi et une résolution rapide.""";Nous analysons votre situation.;Neutre;50;Négatif.
1,79103E+18;AixeMatrice;Christelle;2024-05-16 09:00:40;Reçu Nouveau Prix de @ENGIEpartFR !! Merci #Macron ! Je paierai pas !  Et j’ouvre à un faux nom ! Fini d’être votre pigeonne !! https://t.co/4ez3eamq2y;reçu nouveau prix de engiepartfr merci macron je paierai pas et j ouvre à un faux nom fini d être votre pigeonne;112;9;False;Facturation;Service client injoignable;80;"Catégorie : Service client injoignable
Score d'inconfort : 80

Réponse : Merci de nous contacter directement pour résoudre votre problème. Nous vous remercions de votre feedback et nous allons prendre les mesures nécessaires pour vous aider à ouvrir une compte chez EngiePartFr. Votre message a été mal interprété et nous vous demandons désormais de nous contacter via le support ou le numéro de téléphone fourni dans notre site web. Nous sommes là pour vous aider, n'hésitez pas à nous contacter.";Nous analysons votre situation.;Négatif;0;Négatif
1,79107E+18;nicoleodera;NICOLEO;2024-05-16 11:23:44;@ENGIEpartFR @BFMTV L'estimation de ma mensualité était de 65 euros quand j'ai souscrit mon contrat chez @engie montant sensiblement identique à celui que je payais chez #Totalenergies;engiepartfr bfmtv l estimation de ma mensualité était de 65 euros quand j ai souscrit mon contrat chez engie montant sensiblement identique à celui que je payais chez totalenergies;180;11;False;Facturation;Facturation (montant erroné, prélèvement injustifié);80;"Catégorie : Facturation (montant erroné, prélèvement injustifié)
Score d'inconfort : 80
Réponse : Merci de nous contacter pour ce problème. Votre estimation de mensualité est effectivement identique à celle que vous payiez chez Total Énergies. Nous allons vérifier cela immédiatement et vous informerons bientôt de la résolution de votre dossier.";Merci de nous contacter pour ce problème. Votre estimation de mensualité est effectivement identique à celle que vous payiez chez Total Énergies. Nous allons vérifier cela immédiatement et vous informerons bientôt de la résolution de votre dossier.;Neutre;50;Néga
